2,067995e-04 12000000 1 422
1,075929e-04 12000000 1 421
2,365084e-04 12000000 1 423
9,910464e-05 12000000 1 421
7,565581e-05 12000000 1 422
2,142870e-05 12000000 1 422
1,017489e-04 12000000 1 422
2,522034e-04 12000000 1 422
1,047281e-04 12000000 1 422
1,396278e-04 12000000 1 422
9,145688e-05 12000000 2 218
1,785677e-04 12000000 2 219
1,751807e-04 12000000 2 219
1,483282e-04 12000000 2 235
1,170278e-04 12000000 2 219
1,431292e-04 12000000 2 219
6,260511e-05 12000000 2 218
2,791536e-04 12000000 2 219
7,946721e-05 12000000 2 235
1,214924e-04 12000000 2 219
1,924672e-04 12000000 3 171
6,801637e-05 12000000 3 157
1,069480e-04 12000000 3 140
9,262401e-05 12000000 3 141
6,462107e-05 12000000 3 157
2,661112e-04 12000000 3 156
1,770822e-04 12000000 3 156
6,468139e-06 12000000 3 157
1,935282e-04 12000000 3 156
1,116165e-04 12000000 3 156
1,140569e-04 12000000 4 109
1,702916e-04 12000000 4 109
4,201274e-05 12000000 4 125
1,988417e-04 12000000 4 141
3,300832e-04 12000000 4 125
1,624483e-04 12000000 4 109
9,814971e-05 12000000 4 126
5,666332e-05 12000000 4 109
1,587387e-06 12000000 4 125
1,075929e-04 12000000 4 125
2,218578e-04 12000000 5 94
1,081151e-04 12000000 5 109
1,899665e-05 12000000 5 110
1,861010e-04 12000000 5 93
3,298710e-04 12000000 5 110
1,315265e-05 12000000 5 94
3,506756e-04 12000000 5 110
1,628644e-04 12000000 5 93
1,512991e-04 12000000 5 94
1,564982e-04 12000000 5 93
1,167095e-04 12000000 6 78
4,678739e-05 12000000 6 94
2,015546e-05 12000000 6 78
1,366569e-04 12000000 6 94
1,125714e-04 12000000 6 93
1,191498e-04 12000000 6 94
1,867002e-05 12000000 6 78
1,265771e-04 12000000 6 94
8,912261e-05 12000000 6 94
1,124737e-04 12000000 6 93
4,095171e-05 12000000 8 63
5,146426e-05 12000000 8 78
7,490476e-05 12000000 8 78
1,702916e-04 12000000 8 63
4,742401e-05 12000000 8 78
1,001573e-04 12000000 8 78
6,270289e-05 12000000 8 62
2,323704e-04 12000000 8 94
2,129535e-04 12000000 8 78
2,408961e-05 12000000 8 63
8,647002e-05 12000000 10 109
2,390466e-04 12000000 10 94
1,758173e-04 12000000 10 109
1,697236e-05 12000000 10 94
1,549524e-05 12000000 10 109
1,071685e-04 12000000 10 94
1,100333e-04 12000000 10 94
1,497076e-04 12000000 10 109
6,313562e-05 12000000 10 94
1,777272e-04 12000000 10 94
6,088623e-05 120000000 1 4186
8,228727e-05 120000000 1 4187
1,133861e-04 120000000 1 4187
3,681368e-05 120000000 1 4186
1,082898e-05 120000000 1 4187
3,793609e-05 120000000 1 4202
3,906307e-05 120000000 1 4239
3,121143e-05 120000000 1 4187
1,379759e-05 120000000 1 4187
6,864467e-05 120000000 1 4202
1,050006e-05 120000000 2 2344
3,705772e-05 120000000 2 2171
3,254604e-05 120000000 2 2157
6,246717e-05 120000000 2 2157
7,507224e-05 120000000 2 2202
2,007058e-05 120000000 2 2359
6,455741e-05 120000000 2 2359
6,407162e-05 120000000 2 2203
2,353787e-05 120000000 2 2203
7,569327e-06 120000000 2 2234
1,955067e-05 120000000 3 1656
2,534391e-05 120000000 3 1624
4,706326e-05 120000000 3 1594
5,585694e-05 120000000 3 1609
2,212670e-05 120000000 3 1609
3,431797e-05 120000000 3 1593
9,732211e-05 120000000 3 1688
1,846614e-05 120000000 3 1578
1,913459e-05 120000000 3 1625
8,315732e-05 120000000 3 1640
1,428795e-05 120000000 4 1203
4,433412e-05 120000000 4 1266
8,098220e-05 120000000 4 1265
1,430917e-05 120000000 4 1234
3,041002e-06 120000000 4 1203
6,991562e-05 120000000 4 1219
3,537402e-06 120000000 4 1234
1,237809e-05 120000000 4 1250
2,734698e-05 120000000 4 1202
1,180251e-04 120000000 4 1203
5,676110e-05 120000000 5 1016
3,798914e-05 120000000 5 1000
1,457214e-05 120000000 5 1078
1,521105e-05 120000000 5 1015
3,531762e-05 120000000 5 1047
4,002861e-05 120000000 5 1000
3,569233e-06 120000000 5 1062
4,152467e-05 120000000 5 1047
1,292592e-04 120000000 5 1016
3,997556e-05 120000000 5 999
7,687600e-05 120000000 6 860
1,024280e-04 120000000 6 875
8,012276e-05 120000000 6 874
6,604285e-05 120000000 6 875
3,834491e-06 120000000 6 859
4,484007e-06 120000000 6 922
3,507857e-06 120000000 6 875
2,734927e-05 120000000 6 875
1,086858e-04 120000000 6 875
2,279744e-05 120000000 6 875
2,433928e-06 120000000 8 718
2,907875e-05 120000000 8 672
1,064705e-04 120000000 8 703
1,356645e-05 120000000 8 688
1,059556e-05 120000000 8 703
3,504176e-05 120000000 8 719
6,966098e-05 120000000 8 687
6,179374e-06 120000000 8 672
1,356416e-05 120000000 8 672
2,682936e-05 120000000 8 688
4,877152e-05 120000000 10 813
2,727499e-05 120000000 10 796
2,559628e-05 120000000 10 813
7,342993e-05 120000000 10 750
8,759472e-05 120000000 10 765
1,979471e-05 120000000 10 782
9,804361e-05 120000000 10 734
3,598608e-05 120000000 10 844
7,096605e-05 120000000 10 766
4,027036e-05 120000000 10 765
