8,995221e-03 12000 1 7
3,100555e-03 12000 1 1
4,798207e-03 12000 1 1
1,111729e-02 12000 1 1
1,190713e-02 12000 1 1
4,692104e-03 12000 1 1
7,238583e-03 12000 1 1
4,479898e-03 12000 1 1
3,902263e-03 12000 1 1
1,886300e-03 12000 2 1
5,540930e-03 12000 2 1
1,509005e-03 12000 2 0
4,432779e-03 12000 2 1
3,690056e-03 12000 2 1
2,355909e-05 12000 2 0
1,052779e-02 12000 2 1
1,111729e-02 12000 2 1
9,891166e-03 12000 2 1
1,727128e-02 12000 3 0
4,904311e-03 12000 3 1
8,254420e-05 12000 3 1
4,267691e-03 12000 3 0
1,249680e-03 12000 3 4
7,191640e-04 12000 3 1
7,662822e-04 12000 3 1
1,827315e-03 12000 3 0
9,784888e-04 12000 3 0
1,143577e-03 12000 4 1
2,098507e-03 12000 4 1
3,265643e-03 12000 4 1
5,434827e-03 12000 4 1
1,249680e-03 12000 4 1
7,981306e-03 12000 4 2
7,297568e-03 12000 4 1
4,751089e-03 12000 4 1
5,222621e-03 12000 4 1
7,344686e-03 12000 5 1
4,479898e-03 12000 5 1
3,524968e-03 12000 5 1
5,069574e-04 12000 5 1
5,281606e-03 12000 5 2
7,297568e-03 12000 5 1
3,690056e-03 12000 5 0
8,617926e-03 12000 5 1
6,236535e-03 12000 5 1
2,782245e-03 12000 6 1
6,554845e-03 12000 6 1
1,073999e-02 12000 6 1
5,599916e-03 12000 6 2
2,629023e-03 12000 6 1
2,416817e-03 12000 6 1
1,037474e-03 12000 6 1
6,130607e-04 12000 6 1
5,328724e-03 12000 6 1
5,116517e-03 12000 8 1
1,180102e-02 12000 8 1
7,662822e-04 12000 8 1
9,784888e-04 12000 8 1
3,265643e-03 12000 8 1
1,190695e-03 12000 8 1
3,100555e-03 12000 8 2
3,206658e-03 12000 8 1
2,310713e-03 12000 8 2
3,949381e-03 12000 10 1
1,084610e-02 12000 10 1
1,509005e-03 12000 10 1
1,780197e-03 12000 10 2
1,090508e-02 12000 10 1
2,145625e-03 12000 10 1
1,721212e-03 12000 10 1
7,981306e-03 12000 10 2
3,312761e-03 12000 10 1
1,933418e-03 12000 12 1
5,116517e-03 12000 12 2
7,191640e-04 12000 12 1
2,676141e-03 12000 12 4
4,751089e-03 12000 12 1
1,037474e-03 12000 12 1
7,403672e-03 12000 12 2
4,161588e-03 12000 12 1
4,963296e-03 12000 12 2
2,037600e-05 12000000 1 439
2,807452e-04 12000000 1 438
6,928961e-05 12000000 1 435
1,158606e-04 12000000 1 449
1,724137e-04 12000000 1 453
6,684091e-05 12000000 1 463
3,841356e-05 12000000 1 481
4,565583e-04 12000000 1 471
8,908514e-06 12000000 1 443
1,767723e-04 12000000 2 242
2,938645e-05 12000000 2 244
2,483233e-05 12000000 2 224
1,990456e-04 12000000 2 224
1,637132e-04 12000000 2 237
3,273328e-04 12000000 2 225
1,594691e-04 12000000 2 217
1,867002e-05 12000000 2 280
1,411132e-04 12000000 2 225
1,194681e-04 12000000 3 148
3,929984e-06 12000000 3 173
4,148223e-05 12000000 3 162
9,294232e-05 12000000 3 146
3,482269e-04 12000000 3 162
1,502381e-04 12000000 3 150
2,321498e-04 12000000 3 158
9,527660e-05 12000000 3 147
1,538456e-04 12000000 3 146
2,425563e-04 12000000 4 129
5,166814e-05 12000000 4 112
1,813347e-04 12000000 4 122
1,557638e-04 12000000 4 126
4,689349e-05 12000000 4 124
2,324765e-04 12000000 4 122
1,836003e-05 12000000 4 128
1,026060e-04 12000000 4 124
1,305487e-05 12000000 4 126
1,144896e-04 12000000 5 103
2,080441e-07 12000000 5 104
6,892552e-06 12000000 5 108
2,790933e-05 12000000 5 102
2,259959e-04 12000000 5 110
1,225451e-04 12000000 5 107
3,294466e-04 12000000 5 105
3,069527e-04 12000000 5 110
1,369752e-04 12000000 5 104
2,813818e-04 12000000 6 93
1,807959e-04 12000000 6 88
1,942107e-05 12000000 6 89
6,461274e-05 12000000 6 86
2,874983e-05 12000000 6 87
3,467414e-04 12000000 6 86
3,021780e-04 12000000 6 91
1,330494e-04 12000000 6 93
1,562943e-04 12000000 6 94
1,802653e-04 12000000 8 78
6,578821e-05 12000000 8 74
4,244548e-05 12000000 8 71
3,076954e-04 12000000 8 72
3,105685e-04 12000000 8 75
2,037225e-04 12000000 8 74
1,808042e-04 12000000 8 71
2,228128e-04 12000000 8 74
3,777694e-05 12000000 8 90
9,177519e-05 12000000 10 105
1,771883e-04 12000000 10 106
3,438163e-05 12000000 10 99
4,360429e-05 12000000 10 99
1,806981e-04 12000000 10 102
3,114090e-04 12000000 10 90
1,540578e-04 12000000 10 96
3,129631e-05 12000000 10 100
3,295527e-04 12000000 10 104
2,168710e-04 12000000 12 85
2,271630e-04 12000000 12 95
3,904185e-05 12000000 12 88
9,439031e-06 12000000 12 89
1,073807e-04 12000000 12 93
1,177330e-05 12000000 12 98
2,430182e-05 12000000 12 75
1,391056e-04 12000000 12 94
2,917799e-04 12000000 12 78
4,704204e-05 120000000 1 4353
4,142191e-06 120000000 1 4328
8,649124e-05 120000000 1 4248
4,653772e-06 120000000 1 4402
1,958251e-05 120000000 1 4340
1,851919e-05 120000000 1 4415
1,078051e-04 120000000 1 4413
1,289800e-05 120000000 1 4421
4,717434e-06 120000000 1 4297
9,207228e-05 120000000 2 2304
3,986946e-05 120000000 2 2219
5,587481e-06 120000000 2 2450
6,468139e-06 120000000 2 2279
7,961347e-05 120000000 2 2141
7,592833e-06 120000000 2 2326
2,063293e-05 120000000 2 2225
1,974166e-05 120000000 2 2269
7,322605e-05 120000000 2 2446
1,621903e-05 120000000 3 1589
1,046823e-05 120000000 3 1634
1,239703e-05 120000000 3 1583
1,025603e-05 120000000 3 1644
2,578726e-05 120000000 3 1581
1,058495e-05 120000000 3 1625
1,724823e-05 120000000 3 1645
1,728006e-05 120000000 3 1559
1,238642e-05 120000000 3 1693
7,220746e-05 120000000 4 1284
2,406006e-05 120000000 4 1257
7,588924e-05 120000000 4 1222
1,020142e-04 120000000 4 1206
7,067296e-07 120000000 4 1238
1,043640e-05 120000000 4 1244
3,599440e-05 120000000 4 1207
6,329706e-05 120000000 4 1208
1,833049e-05 120000000 4 1205
2,363337e-05 120000000 5 1036
9,099500e-06 120000000 5 1014
1,617659e-05 120000000 5 1017
7,147763e-05 120000000 5 1059
9,545469e-05 120000000 5 1046
2,026989e-05 120000000 5 993
4,802317e-06 120000000 5 1013
6,879656e-06 120000000 5 1015
7,749703e-06 120000000 5 1001
4,753011e-05 120000000 6 850
8,931131e-05 120000000 6 871
1,840476e-05 120000000 6 863
2,714539e-05 120000000 6 855
7,573008e-05 120000000 6 884
4,703143e-05 120000000 6 846
6,206398e-05 120000000 6 884
3,316871e-06 120000000 6 867
3,654614e-05 120000000 6 865
9,534524e-06 120000000 8 683
1,389537e-05 120000000 8 655
1,082530e-04 120000000 8 684
3,967447e-07 120000000 8 740
3,229368e-05 120000000 8 715
1,040229e-05 120000000 8 679
1,460626e-05 120000000 8 686
1,845553e-05 120000000 8 689
2,501499e-05 120000000 8 683
1,524060e-05 120000000 10 766
