4,061593e-04 1200000 1 156
2,013799e-04 1200000 1 109
4,460501e-06 1200000 1 110
9,995347e-05 1200000 1 125
1,254183e-04 1200000 1 124
3,711452e-04 1200000 1 110
9,689395e-04 1200000 1 110
8,403797e-05 1200000 1 109
1,653048e-04 1200000 1 109
8,360523e-05 1200000 1 141
3,361311e-04 1200000 2 156
2,151733e-04 1200000 2 234
2,177281e-04 1200000 2 188
1,317845e-04 1200000 2 140
4,118972e-04 1200000 2 235
4,267516e-04 1200000 2 234
4,222495e-05 1200000 2 156
5,218118e-04 1200000 2 203
8,899903e-04 1200000 2 235
1,928916e-04 1200000 2 140
5,498314e-04 1200000 3 172
2,780323e-05 1200000 3 234
2,293995e-04 1200000 3 266
2,548643e-04 1200000 3 109
2,915677e-04 1200000 3 250
9,334926e-04 1200000 3 234
5,462156e-04 1200000 3 203
3,798082e-05 1200000 3 172
9,218213e-04 1200000 3 156
3,233987e-04 1200000 3 172
1,905697e-06 1200000 4 235
1,027038e-04 1200000 4 125
2,674219e-05 1200000 4 296
1,020755e-04 1200000 4 266
4,265769e-05 1200000 4 172
1,599996e-04 1200000 4 211
6,204879e-04 1200000 4 155
7,130558e-05 1200000 4 156
3,170325e-04 1200000 4 142
4,263189e-04 1200000 4 153
1,058869e-04 1200000 5 118
1,084417e-04 1200000 5 157
2,204785e-04 1200000 5 352
2,100429e-05 1200000 5 375
1,317845e-04 1200000 5 188
9,250044e-04 1200000 5 165
7,138588e-04 1200000 5 375
4,867978e-04 1200000 5 218
8,857461e-04 1200000 5 158
2,820184e-04 1200000 5 289
3,323197e-04 1200000 6 370
7,361405e-04 1200000 6 223
7,365732e-04 1200000 6 340
1,975685e-04 1200000 6 337
6,007610e-04 1200000 6 406
2,151733e-04 1200000 6 172
9,228823e-04 1200000 6 379
2,692860e-04 1200000 6 283
1,277402e-06 1200000 6 206
1,201934e-03 1200000 6 347
6,395865e-04 1200000 8 465
5,604418e-04 1200000 8 457
1,530051e-04 1200000 8 457
4,935967e-04 1200000 8 453
2,559253e-04 1200000 8 441
5,814044e-05 1200000 8 440
7,955583e-04 1200000 8 316
7,700936e-04 1200000 8 410
2,293995e-04 1200000 8 180
2,304605e-04 1200000 8 403
1,578775e-04 1200000 10 475
2,966730e-06 1200000 10 467
2,143703e-05 1200000 10 521
2,644136e-04 1200000 10 369
3,195873e-04 1200000 10 442
2,501874e-04 1200000 10 443
6,538127e-04 1200000 10 462
4,256906e-04 1200000 10 478
1,653048e-04 1200000 10 476
6,777837e-04 1200000 10 425
1,525724e-04 1200000 12 547
2,028737e-04 1200000 12 365
6,069525e-05 1200000 12 550
1,260466e-04 1200000 12 547
3,418690e-04 1200000 12 576
1,960747e-04 1200000 12 519
4,655771e-04 1200000 12 523
1,016428e-04 1200000 12 427
2,024409e-04 1200000 12 494
1,201131e-04 1200000 12 438
4,329431e-05 12000000 1 1539
2,515064e-05 12000000 1 1277
2,313093e-04 12000000 1 1320
1,214924e-04 12000000 1 1400
5,475346e-05 12000000 1 1004
7,702683e-05 12000000 1 1078
1,432811e-05 12000000 1 922
2,190014e-04 12000000 1 1093
1,549524e-05 12000000 1 1015
3,777694e-05 12000000 1 1078
2,176137e-04 12000000 2 1376
7,958163e-05 12000000 2 1782
2,422297e-04 12000000 2 1695
2,394710e-04 12000000 2 1205
1,728381e-04 12000000 2 1312
7,141168e-05 12000000 2 1172
1,600079e-04 12000000 2 1781
2,262081e-04 12000000 2 1187
8,901650e-05 12000000 2 1547
2,224944e-04 12000000 2 1562
2,906814e-05 12000000 3 1235
4,086080e-04 12000000 3 1547
6,302119e-05 12000000 3 1594
2,480737e-04 12000000 3 1343
4,460501e-06 12000000 3 1453
1,341104e-04 12000000 3 1172
1,458879e-04 12000000 3 1563
5,910370e-05 12000000 3 1359
4,158833e-05 12000000 3 2548
8,492426e-06 12000000 3 1437
1,862071e-04 12000000 4 2047
4,326851e-04 12000000 4 1766
1,815386e-04 12000000 4 1421
7,607190e-05 12000000 4 1344
1,105555e-04 12000000 4 1578
1,084417e-04 12000000 4 1468
2,524842e-05 12000000 4 1515
1,998944e-04 12000000 4 2578
2,061545e-04 12000000 4 1344
1,027038e-04 12000000 4 1687
2,395854e-04 12000000 5 1860
1,909818e-04 12000000 5 2141
6,270289e-05 12000000 5 2406
2,070034e-04 12000000 5 2141
1,604323e-04 12000000 5 1829
1,822813e-04 12000000 5 1687
3,363891e-05 12000000 5 1814
1,555433e-04 12000000 5 1859
8,531121e-05 12000000 5 1581
1,515197e-04 12000000 5 2328
1,400147e-05 12000000 6 3160
1,731564e-04 12000000 6 1610
2,971309e-05 12000000 6 2016
4,169443e-05 12000000 6 2579
2,344467e-05 12000000 6 3657
4,530194e-05 12000000 6 1985
6,419666e-05 12000000 6 3047
7,246439e-05 12000000 6 4564
1,673207e-04 12000000 6 2922
1,914145e-04 12000000 6 1391
5,348022e-05 12000000 8 3255
2,036767e-05 12000000 8 5189
1,452596e-04 12000000 8 2422
1,676016e-05 12000000 8 5101
1,339065e-04 12000000 8 4859
1,376118e-04 12000000 8 1883
1,536334e-04 12000000 8 5217
1,515113e-04 12000000 8 5031
2,309827e-04 12000000 8 5166
3,002307e-05 12000000 8 5143
2,482401e-05 12000000 10 5277
4,016051e-04 12000000 10 5325
6,482495e-05 12000000 10 5423
1,416521e-04 12000000 10 5465
3,936849e-05 12000000 10 5480
3,216033e-04 12000000 10 5408
4,573468e-05 12000000 10 5468
2,801543e-05 12000000 10 5386
2,165610e-04 12000000 10 5383
3,109243e-05 12000000 10 5416
1,543761e-04 12000000 12 5581
7,724736e-05 12000000 12 5631
1,389995e-04 12000000 12 5526
5,521534e-06 12000000 12 5763
1,135264e-04 12000000 12 5572
1,040229e-05 12000000 12 5690
3,905018e-05 12000000 12 5515
1,407949e-04 12000000 12 5464
1,204314e-04 12000000 12 5631
1,572409e-04 12000000 12 5724
