4,373794e-03 12000 10 0
2,357657e-04 12000 10 0
5,647034e-03 12000 10 0
6,448742e-03 12000 10 0
1,886475e-04 12000 10 0
3,583953e-03 12000 10 16
4,538883e-03 12000 10 0
2,310713e-03 12000 10 0
2,251728e-03 12000 10 0
1,615109e-03 12000 12 0
1,933418e-03 12000 12 0
2,676141e-03 12000 12 0
8,193513e-03 12000 12 0
4,008541e-04 12000 12 16
2,522920e-03 12000 12 0
8,936236e-03 12000 12 0
4,114469e-03 12000 12 0
1,780197e-03 12000 12 0
2,570038e-03 12000 12 0
9,517049e-05 12000000 1 453
2,738568e-04 12000000 1 421
6,462107e-05 12000000 1 422
2,737881e-05 12000000 1 422
1,489609e-06 12000000 1 422
8,011215e-05 12000000 1 406
8,308304e-05 12000000 1 422
2,238363e-05 12000000 1 439
7,650464e-05 12000000 1 422
4,285757e-07 12000000 1 422
2,836099e-04 12000000 2 250
1,821752e-04 12000000 2 218
7,236661e-05 12000000 2 219
4,328598e-05 12000000 2 219
1,156110e-05 12000000 2 250
3,671590e-05 12000000 2 222
3,585875e-05 12000000 2 234
2,631320e-04 12000000 2 239
4,424924e-05 12000000 2 235
1,578775e-04 12000000 2 239
2,141123e-04 12000000 3 156
2,736446e-04 12000000 3 141
1,601744e-05 12000000 3 156
8,484101e-06 12000000 3 162
1,362325e-04 12000000 3 140
6,854689e-05 12000000 3 157
1,180888e-04 12000000 3 140
9,496661e-05 12000000 3 172
3,248841e-04 12000000 3 156
9,251791e-05 12000000 3 141
3,414446e-04 12000000 4 140
2,014860e-04 12000000 4 110
9,877801e-05 12000000 4 125
1,340126e-04 12000000 4 141
7,300323e-05 12000000 4 125
2,581535e-04 12000000 4 125
3,565487e-05 12000000 4 125
3,009048e-04 12000000 4 125
1,930664e-05 12000000 4 109
1,366652e-04 12000000 4 125
1,785677e-04 12000000 5 93
1,936344e-04 12000000 5 110
2,592062e-04 12000000 5 109
4,816673e-05 12000000 5 94
2,833977e-04 12000000 5 125
1,845178e-04 12000000 5 93
2,420258e-04 12000000 5 110
7,247271e-05 12000000 5 109
1,111921e-04 12000000 5 109
1,207414e-04 12000000 5 94
1,856766e-04 12000000 6 94
4,276982e-04 12000000 6 94
1,142774e-04 12000000 6 78
1,794248e-04 12000000 6 93
7,024454e-05 12000000 6 94
4,424924e-05 12000000 6 78
2,013799e-04 12000000 6 94
9,235149e-06 12000000 6 78
2,762848e-06 12000000 6 94
5,733740e-06 12000000 6 78
3,225956e-05 12000000 8 78
1,255160e-04 12000000 8 78
2,810635e-04 12000000 8 63
2,274813e-04 12000000 8 62
5,463903e-05 12000000 8 78
1,754907e-04 12000000 8 63
7,013012e-05 12000000 8 78
2,020125e-06 12000000 8 63
1,506625e-04 12000000 8 62
2,785253e-04 12000000 8 78
3,357150e-04 12000000 10 94
1,087600e-04 12000000 10 109
6,154407e-05 12000000 10 94
1,979846e-04 12000000 10 94
9,570101e-05 12000000 10 94
1,953403e-04 12000000 10 94
1,903535e-04 12000000 10 109
1,125798e-04 12000000 10 94
9,252624e-05 12000000 10 94
2,615405e-04 12000000 10 93
1,483366e-04 12000000 12 94
1,069480e-04 12000000 12 78
1,231818e-04 12000000 12 94
7,332154e-05 12000000 12 94
1,109799e-04 12000000 12 78
3,543434e-05 12000000 12 78
1,350653e-04 12000000 12 94
1,453199e-05 12000000 12 94
1,412193e-04 12000000 12 78
1,456840e-04 12000000 12 93
3,041337e-05 120000000 1 4187
1,232666e-04 120000000 1 4171
3,310007e-05 120000000 1 4173
4,139734e-05 120000000 1 4171
2,295659e-05 120000000 1 4171
4,115331e-05 120000000 1 4171
1,987960e-05 120000000 1 4171
7,939065e-05 120000000 1 4171
4,331781e-05 120000000 1 4171
4,514279e-05 120000000 1 4156
2,543712e-05 120000000 2 2141
8,255253e-05 120000000 2 2140
3,265215e-05 120000000 2 2250
7,601158e-06 120000000 2 2343
9,817322e-05 120000000 2 2141
1,143149e-05 120000000 2 2234
3,475528e-05 120000000 2 2281
7,189641e-06 120000000 2 2437
6,003741e-05 120000000 2 2234
5,645112e-05 120000000 2 2374
1,016746e-04 120000000 3 1562
9,479685e-05 120000000 3 1469
6,786448e-06 120000000 3 1500
2,616589e-06 120000000 3 1640
7,826261e-06 120000000 3 1562
3,808464e-05 120000000 3 1625
1,107302e-05 120000000 3 1609
1,485862e-05 120000000 3 1578
6,536379e-05 120000000 3 1656
4,810642e-06 120000000 3 1625
9,705913e-05 120000000 4 1187
1,056429e-04 120000000 4 1172
5,789077e-06 120000000 4 1234
3,860454e-05 120000000 4 1187
3,537402e-06 120000000 4 1188
1,447894e-05 120000000 4 1218
1,282373e-05 120000000 4 1194
2,466485e-05 120000000 4 1214
6,855979e-05 120000000 4 1219
7,944599e-05 120000000 4 1202
1,508406e-04 120000000 5 1005
3,875537e-05 120000000 5 1027
9,029807e-05 120000000 5 1003
1,376805e-05 120000000 5 984
6,733731e-05 120000000 5 985
1,261504e-04 120000000 5 999
3,293863e-05 120000000 5 1016
3,395950e-05 120000000 5 984
6,317309e-06 120000000 5 1000
1,377637e-05 120000000 5 984
1,475252e-05 120000000 6 844
6,362035e-06 120000000 6 859
1,340501e-05 120000000 6 859
1,746044e-05 120000000 6 845
8,853177e-06 120000000 6 843
6,661810e-05 120000000 6 828
5,802373e-05 120000000 6 844
3,990129e-05 120000000 6 875
7,314116e-05 120000000 6 844
1,148682e-05 120000000 6 875
1,701481e-05 120000000 8 672
8,169309e-05 120000000 8 671
5,191218e-05 120000000 8 704
9,407200e-06 120000000 8 656
3,020345e-05 120000000 8 656
2,201227e-05 120000000 8 703
3,292802e-05 120000000 8 641
5,174241e-05 120000000 8 671
1,076460e-04 120000000 8 672
1,099825e-04 120000000 8 641
5,008720e-05 120000000 10 781
3,094617e-05 120000000 10 828
8,810736e-06 120000000 10 750
1,608110e-05 120000000 10 843
2,097017e-05 120000000 10 750
1,405452e-05 120000000 10 875
1,099312e-06 120000000 10 812
6,599209e-05 120000000 10 703
6,904558e-05 120000000 10 750
2,043966e-05 120000000 10 781
9,842223e-06 120000000 12 843
3,592013e-05 120000000 12 813
6,716755e-05 120000000 12 797
3,509252e-05 120000000 12 812
2,709797e-06 120000000 12 750
5,160448e-05 120000000 12 797
3,219092e-06 120000000 12 797
7,961910e-06 120000000 12 784
1,014920e-04 120000000 12 770
7,029988e-05 120000000 12 813
